WHO_REGION,ISO_code,Cname,VaccineCode,Vaccine_Desc,Schedule,Entire_Part,Comment
EUR,FRA,France,Influenza_Adult,Influenza_adult,,entire,"elderly, pregnant women, healthcare workers, adults with chronic conditions, residents living in long-term care facilities"
EUR,FRA,France,Influenza_Pediatric,Influenza_pediatric,,entire,children with chronic conditions
EUR,FRA,France,MenC_conj,Meningococcal_C,"5, 12 months;",entire,
EUR,FRA,France,MMR,Measles mumps rubella,"12, 18 months;",entire,
EUR,FRA,France,Pneumo_conj,Pneumococcal,"2, 4, 11 months;",entire,
EUR,FRA,France,Pneumo_ps,Pneumococcal,,entire,adults at risk
EUR,FRA,France,TdaPIPV,Tetanus diphtheria pertussis IPV,"6, 13, 25 years;",entire,
EUR,FRA,France,TdIPV,Tetanus diphtheria inactivated_Polio,"45, 65 years;",entire,
EUR,FRA,France,YF,Yellow_fever,"9 months, 6 years;",part,French Guyana only; mandatory; one dose for children above 2 years and adults
AFR,GAB,Gabon,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
AFR,GAB,Gabon,DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"6, 10, 14 weeks;",entire,
AFR,GAB,Gabon,IPV,Inactivated_polio,14 weeks;,entire,
AFR,GAB,Gabon,Measles,Measles,9 months;,entire,
AFR,GAB,Gabon,OPV,polio,"birth; 6, 10, 14 weeks;",entire,
AFR,GAB,Gabon,TT,Tetanus,"1st contact pregnancy; +1, +6 months; +1, +1 year;",entire,Pregnant women
AFR,GAB,Gabon,YF,Yellow_fever,9 months;,entire,
AFR,GMB,Gambia,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
AFR,GMB,Gambia,DTwP,Diphtheria tetanus pertussis,18 months;,entire,1 year after DTP3; 18-24 months
AFR,GMB,Gambia,DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"2, 3, 4 months;",entire,0-11 months
AFR,GMB,Gambia,HepB_Pediatric,HepB,birth;,entire,
AFR,GMB,Gambia,HPV,HPV,9-13 years; +6 months;,entire,fom October 2019: girls aged 9-13 in grade 3 and their peers out of school
AFR,GMB,Gambia,IPV,Inactivated_polio,4 months;,entire,
AFR,GMB,Gambia,MenA_conj,Meningococcal_A,,entire,from April 2019
AFR,GMB,Gambia,MR,Measles rubella,"9, 18 months;",entire,
AFR,GMB,Gambia,OPV,polio,"birth; 2, 3, 4, 9, 18 months;",entire,0-24 months
AFR,GMB,Gambia,Pneumo_conj,Pneumococcal,"2, 3, 4 months;",entire,
AFR,GMB,Gambia,Rotavirus,Rotavirus,"2, 3 months;",entire,
AFR,GMB,Gambia,TT,Tetanus,"1st contact; +1, +6 months; +1, +1 years;",entire,"15-49 years, pregnant and post-partum mothers"
AFR,GMB,Gambia,VitaminA,VitaminA,"6, 12, 18, 24, 20, 36 months;",entire,
AFR,GMB,Gambia,YF,Yellow_fever,9 months;,entire,
EUR,GEO,Georgia,BCG,Bacille_Calmette-Guérin vaccine,0-5 days;,entire,
EUR,GEO,Georgia,DT,Tetanus diphtheria childrens,5 years;,entire,
EUR,GEO,Georgia,DTaPHibHepBIPV,Hexavalent_diphtheria tetanus acellular_pertussis Hib hepB IPV,"2, 3, 4 months;",entire,
EUR,GEO,Georgia,DTwP,Diphtheria tetanus pertussis,18 months;,entire,
EUR,GEO,Georgia,HepB_Pediatric,HepB,24 hours;,entire,
EUR,GEO,Georgia,HPV,HPV,9-10 years; +6 months;,part,"Gavi demo project: girls born in 2008-2009 in 4 regions; from August 2019, introduced throughout the country covering girls aged 10-12 years"
EUR,GEO,Georgia,Influenza_Adult,Influenza_adult,,entire,"and adults with chronic conditions, elderly, pregnant women, healthcare workers, residents living in long-term care facilities, other risk groups"
EUR,GEO,Georgia,Influenza_Pediatric,Influenza_pediatric,6-59 months;,entire,and children with chronic conditions from 5-18 years
EUR,GEO,Georgia,MMR,Measles mumps rubella,12 months; 5 years;,entire,
EUR,GEO,Georgia,OPV,polio,18 months; 5 years;,entire,
EUR,GEO,Georgia,Pneumo_conj,Pneumococcal,"2, 3, 12 months;",entire,
EUR,GEO,Georgia,Rotavirus,Rotavirus,"2, 3 months;",entire,
EUR,GEO,Georgia,Td,Tetanus diphtheria,14 years;,entire,
EUR,DEU,Germany,DTaP,Diphtheria tetanus acellular_pertussis vaccine,"2, 3, 4, 11-14 months;",entire,
EUR,DEU,Germany,DTaPHibHepBIPV,Hexavalent_diphtheria tetanus acellular_pertussis Hib hepB IPV,"2, 3, 4, 11-14 months;",entire,
EUR,DEU,Germany,DTaPHibIPV,Diphtheria tetanus acellular_pertussis Hib IPV,"2, 3, 4, 11-14 months;",entire,
EUR,DEU,Germany,HepB_Pediatric,HepB,"2, 4, 11-14 months;",entire,
EUR,DEU,Germany,HPV,HPV,9-14 years (x2);,entire,females and males
EUR,DEU,Germany,Influenza_Adult,Influenza_adult,>=60 years;,entire,"and adults with chronic conditions, pregnant women, healthcare workers, residents living in long-term care facilities, Hajj or other travellers, other risk groups"
EUR,DEU,Germany,Influenza_Pediatric,Influenza_pediatric,,entire,children with chronic conditions
EUR,DEU,Germany,MenC_conj,Meningococcal_C,12-23 months;,entire,
EUR,DEU,Germany,MMR,Measles mumps rubella,"11-14, 15-23 months;",entire,"MMR and monovalent varicella immunization is preferable administered as two separate injections due to higher rates of febrile seizures following immunization with MMRV, MMRV is preferably administered as the second dose; and adults born after 1970"
EUR,DEU,Germany,MMRV,Measles mumps rubella varicella,15-23 months;,entire,"MMR and monovalent varicella immunization is preferable administered as two separate injections due to higher rates of febrile seizures following immunization with MMRV, MMRV is preferably administered as the second dose"
EUR,DEU,Germany,Pneumo_conj,Pneumococcal,"2, 4, 11-14 months;",entire,
EUR,DEU,Germany,Pneumo_ps,Pneumococcal,>=60 years;,entire,
EUR,DEU,Germany,Rotavirus,Rotavirus,"6, 10, 14 weeks;",entire,3rd dose depending on vaccine presentation
EUR,DEU,Germany,Td,Tetanus diphtheria,>18 years;,,every 10 years
EUR,DEU,Germany,Tdap,Tetanus diphtheria pertussis,"5-6, >18 years;",entire,
EUR,DEU,Germany,TdaPIPV,Tetanus diphtheria pertussis IPV,9-16 years;,entire,
EUR,DEU,Germany,Varicella,Varicella,"11-14, 15-23 months;",entire,"MMR and monovalent varicella immunization is preferable administered as two separate injections due to higher rates of febrile seizures following immunization with MMRV, MMRV is preferably administered as the second dose"
EUR,DEU,Germany,Zoster,Varicella,>=60 years;,entire,(HZ/su) since Dec 2018
AFR,GHA,Ghana,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
AFR,GHA,Ghana,DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"6, 10, 14 weeks;",entire,
AFR,GHA,Ghana,IPV,Inactivated_polio,14 weeks;,entire,
AFR,GHA,Ghana,Measles,Measles,18 months;,entire,
AFR,GHA,Ghana,MenA_conj,Meningococcal_A,18 months;,entire,
AFR,GHA,Ghana,MR,Measles rubella,"9, 18 months;",entire,
AFR,GHA,Ghana,OPV,polio,"birth; 6, 10, 14 weeks;",entire,
AFR,GHA,Ghana,Pneumo_conj,Pneumococcal,"6, 10, 14 weeks;",entire,
AFR,GHA,Ghana,Rotavirus,Rotavirus,"6, 10 weeks;",entire,
AFR,GHA,Ghana,"RTS,S",RTS,"6, 7, 9, 24 months;",part,from April 2019
AFR,GHA,Ghana,Td,Tetanus diphtheria,"1st contact; +1, +6 months; +1, +1 year;",entire,15-49 years
AFR,GHA,Ghana,VitaminA,VitaminA,"6, 12, 18, 24, 30, 36 months;",entire,6-59 months
AFR,GHA,Ghana,YF,Yellow_fever,9 months;,entire,
EUR,GRC,Greece,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,only for neonates that belong to high risk groups
EUR,GRC,Greece,DTaP,Diphtheria tetanus acellular_pertussis vaccine,"2, 4, 6, 15-18 months; 4-6 years;",entire,either DtaP or other combination vaccine
EUR,GRC,Greece,HepA_Adult,HepA_adult,>=19 years;,entire,high risk groups
EUR,GRC,Greece,HepA_Pediatric,HepA,>12 months (x2);,entire,
EUR,GRC,Greece,HepB_Adult,HepB_adult,>=19 years (x3);,entire,high risk groups
EUR,GRC,Greece,HepB_Pediatric,HepB,"birth or 2 months; 4, 6-18 months;",entire,
EUR,GRC,Greece,Hib,Hib,"2, 4, 6, 15-18 months;",entire,administered in various combination types of vaccines
EUR,GRC,Greece,HPV,HPV,11-15 years (x2);,entire,females
EUR,GRC,Greece,Influenza_Adult,Influenza_adult,>60 years;,entire,"adults with chronic conditions, pregnant women, healthcare workers, residents living in long-term care facilities, other risk groups"
EUR,GRC,Greece,Influenza_Pediatric,Influenza_pediatric,>6 months;,entire,for high risk groups and children with chronic conditions
EUR,GRC,Greece,IPV,Inactivated_polio,"2, 4, 6-18 months; 4-6 years;",entire,
EUR,GRC,Greece,MenACWY-135 conj,Meningococcal ACWY-135 conjugate vaccine,11-12 years;,entire,
EUR,GRC,Greece,MenC_conj,Meningococcal_C,12 months;,entire,
EUR,GRC,Greece,MMR,Measles mumps rubella,"12, 15 months;",entire,
EUR,GRC,Greece,MMRV,Measles mumps rubella varicella,12-15 months; 4 years;,entire,
EUR,GRC,Greece,Pneumo_conj,Pneumococcal,"2, 4, 6, 12-15 months; 2-3, >50 years;",entire,"for the dose administered at 2-3 years, PCV13 only for children vaccinated with PCV7 or PCV10"
EUR,GRC,Greece,Pneumo_ps,Pneumococcal,>=2 years;,entire,
EUR,GRC,Greece,Rotavirus,Rotavirus,"2, 4, 6 months;",entire,number of doses depend on vaccine presentation
EUR,GRC,Greece,Td,Tetanus diphtheria,,entire,10 years after TdaP and every 10 years afterwards
EUR,GRC,Greece,Tdap,Tetanus diphtheria pertussis,11-12 years;,entire,
EUR,GRC,Greece,TdaPIPV,Tetanus diphtheria pertussis IPV,11-12 years;,entire,
EUR,GRC,Greece,TdIPV,Tetanus diphtheria inactivated_Polio,11-12 years;,entire,
EUR,GRC,Greece,Varicella,Varicella,12-15 months; 4-6 years;,entire,
AMR,GRD,Grenada,DT,Tetanus diphtheria childrens,4-5 years;,entire,
AMR,GRD,Grenada,DTwP,Diphtheria tetanus pertussis,18 months;,entire,
AMR,GRD,Grenada,DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"6-8 weeks; 4, 6 months;",entire,
AMR,GRD,Grenada,HepB_Adult,HepB_adult,"1st contact; +1, +5 months;",entire,risk groups
AMR,GRD,Grenada,HepB_Pediatric,HepB,birth;,entire,
AMR,GRD,Grenada,HPV,HPV,,entire,from March 2019; females in grade 6
AMR,GRD,Grenada,Influenza_Adult,Influenza_adult,>65 years;,entire,"and adults with chronic conditions, pregnant women, healthcare workers, residents living in long-term care facilities, other risk groups"
AMR,GRD,Grenada,Influenza_Pediatric,Influenza_pediatric,6 months - 17 years;,entire,and children with chronic conditions
AMR,GRD,Grenada,IPV,Inactivated_polio,6-8 weeks;,entire,
AMR,GRD,Grenada,MMR,Measles mumps rubella,"12, 18 months;",entire,
AMR,GRD,Grenada,OPV,polio,"4, 6, 18 months; 4-5, 14-15 years;",entire,
AMR,GRD,Grenada,Td,Tetanus diphtheria,14-15 years;,entire,and given to pregnant women as needed based on vaccination history
AMR,GRD,Grenada,Varicella,Varicella,1st contact;,entire,contacts to cases in outbreaks
AMR,GRD,Grenada,YF,Yellow_fever,1st contact;,entire,Travellers >1 yr of age going to endemic countries
AMR,GTM,Guatemala,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
AMR,GTM,Guatemala,DTwP,Diphtheria tetanus pertussis,18 months; 4 years;,entire,
AMR,GTM,Guatemala,DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"2, 4, 6 months;",entire,
AMR,GTM,Guatemala,HepB_Adult,HepB_adult,"1st contact; +1, +6 months;",entire,at risk groups
AMR,GTM,Guatemala,HepB_Pediatric,HepB,birth;,entire,"and recovery schemes between 9-15 years, and survivors of sexual violence"
AMR,GTM,Guatemala,HPV,HPV,10 years; +6 months;,entire,10 years girls
AMR,GTM,Guatemala,Influenza_Adult,Influenza_adult,,entire,"adults with chronic conditions, pregnant women, healthcare workers, residents living in long-term care facilities"
AMR,GTM,Guatemala,Influenza_Pediatric,Influenza_pediatric,6-35 months;,entire,and children with chronic conditions
AMR,GTM,Guatemala,IPV,Inactivated_polio,2 months;,entire,and recovery scheme between 7-15 years
AMR,GTM,Guatemala,MMR,Measles mumps rubella,"12, 18 months;",entire,recovery scheme for 7-15 years and travelers to countries with measles cases
AMR,GTM,Guatemala,OPV,polio,"4, 6, 18 months; 4 years;",entire,
AMR,GTM,Guatemala,Pneumo_conj,Pneumococcal,"2, 4, 12  months;",entire,
AMR,GTM,Guatemala,Rotavirus,Rotavirus,"2, 4 months;",entire,
AMR,GTM,Guatemala,Td,Tetanus diphtheria,1st contact; +4 weeks; +6 months;,entire,pregnant women; 7-15 years and girls of 10 years with complete scheme in childhood (3 Pentavalent 2 DPT)
AMR,GTM,Guatemala,VitaminA,VitaminA,"6, 12, 18, 24, 30, 36 months;",entire,
AMR,GTM,Guatemala,YF,Yellow_fever,,entire,"for travellers between 9 months to 59 years to endemic countries, and during outbreaks"
AFR,GIN,Guinea,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
AFR,GIN,Guinea,DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"6, 10, 14 weeks;",entire,
AFR,GIN,Guinea,IPV,Inactivated_polio,14 weeks;,entire,
AFR,GIN,Guinea,Measles,Measles,9 months;,entire,
AFR,GIN,Guinea,OPV,polio,"birth; 6, 10, 14 weeks;",entire,
AFR,GIN,Guinea,Td,Tetanus diphtheria,"1st contact; +1,+6 months; +1, +1 years;",entire,pregnant women
AFR,GIN,Guinea,YF,Yellow_fever,9 months;,entire,
AFR,GNB,Guinea-Bissau,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
AFR,GNB,Guinea-Bissau,DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"6, 10, 14 weeks;",entire,
AFR,GNB,Guinea-Bissau,IPV,Inactivated_polio,14 weeks;,entire,
AFR,GNB,Guinea-Bissau,Measles,Measles,9 months;,entire,
AFR,GNB,Guinea-Bissau,OPV,polio,"birth; 6, 10, 14 weeks;",entire,
AFR,GNB,Guinea-Bissau,Pneumo_conj,Pneumococcal,"6, 10, 14 weeks;",entire,
AFR,GNB,Guinea-Bissau,Rotavirus,Rotavirus,"6, 10 weeks;",entire,
AFR,GNB,Guinea-Bissau,TT,Tetanus,"1st contact; +1, +6 months; +1, +1 year;",entire,CBAW
AFR,GNB,Guinea-Bissau,YF,Yellow_fever,9 months;,entire,
AMR,GUY,Guyana,BCG,Bacille_Calmette-Guérin vaccine,birth-18 months;,entire,
AMR,GUY,Guyana,DTwP,Diphtheria tetanus pertussis,"18, 45 months;",entire,
AMR,GUY,Guyana,DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"2, 4, 6 months;",entire,
AMR,GUY,Guyana,HepB_Adult,HepB_adult,"1st contact; +1, +6 months;",part,special population especially HCWs
AMR,GUY,Guyana,HPV,HPV,9-16 years; +6 months;,entire,females
AMR,GUY,Guyana,IPV,Inactivated_polio,"2, 4, 6, 18, 45 months;",entire,"Universal dose at 2 months, for immuno-comprised children at 4, 6, 18, 45 months"
AMR,GUY,Guyana,MenACWY-135 conj,Meningococcal ACWY-135 conjugate vaccine,1st contact;,entire,travellers
AMR,GUY,Guyana,MMR,Measles mumps rubella,"12, 18 months;",entire,
AMR,GUY,Guyana,OPV,polio,"4, 6, 18, 45 months;",entire,
AMR,GUY,Guyana,Pneumo_conj,Pneumococcal,"2, 4, 6 months;",entire,
AMR,GUY,Guyana,Rotavirus,Rotavirus,"2, 4 months;",entire,
AMR,GUY,Guyana,Td,Tetanus diphtheria,>15 years;,entire,pregnant mothers and adults as needed
AMR,GUY,Guyana,Varicella,Varicella,1st contact; +6 months;,part,for health care workers and special at risk groups
AMR,GUY,Guyana,YF,Yellow_fever,12 months;,entire,special populations and travellers
AMR,HTI,Haiti,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
AMR,HTI,Haiti,DTwP,Diphtheria tetanus pertussis,15 months;,entire,
AMR,HTI,Haiti,DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"6, 10, 14 weeks;",entire,
AMR,HTI,Haiti,IPV,Inactivated_polio,6 weeks;,entire,
AMR,HTI,Haiti,MR,Measles rubella,"9, 13 months;",entire,
AMR,HTI,Haiti,OPV,polio,"0, 10, 14 weeks; 9 months;",entire,
AMR,HTI,Haiti,Pneumo_conj,Pneumococcal,"6, 10, 14 weeks;",entire,from November 2018
AMR,HTI,Haiti,Rotavirus,Rotavirus,"6, 10 weeks;",entire,
AMR,HTI,Haiti,Td,Tetanus diphtheria,"1st contact; +1, +6 months; +1, +1 years;",entire,pregnant women
AMR,HND,Honduras,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
AMR,HND,Honduras,DT,Tetanus diphtheria childrens,"4, 6, 18 months; 4 years;",entire,"risk groups, and population between 2-4 years allergic to pertussis component"
AMR,HND,Honduras,DTwP,Diphtheria tetanus pertussis,18 months; 4 years;,entire,
AMR,HND,Honduras,DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"2, 4, 6 months;",entire,
AMR,HND,Honduras,HepA_Adult,HepA_adult,1st contact; +1 month;,entire,healthcare workers
AMR,HND,Honduras,HepA_Pediatric,HepA,1 years;,entire,planned introdcution in January 2020
AMR,HND,Honduras,HepB_Adult,HepB_adult,"1st contact; +1, +6 months;",entire,risk groups
AMR,HND,Honduras,HepB_Pediatric,HepB,<24 hours;,entire,
AMR,HND,Honduras,HPV,HPV,11 years; +6 months;,entire,females
AMR,HND,Honduras,Influenza_Adult,Influenza_adult,,entire,"and adults with chronic conditions, elderly, pregnant women, healthcare workers, other risk groups"
AMR,HND,Honduras,Influenza_Pediatric,Influenza_pediatric,,entire,children with chronic conditions
AMR,HND,Honduras,IPV,Inactivated_polio,"2, 4 months;",entire,and children less than 5 years old immunocompromised in a 3-dose scheme
AMR,HND,Honduras,MMR,Measles mumps rubella,"12, 18 months;",entire,"and from July 2018, MR was replaced by MMR for risk groups <5 years of age"
AMR,HND,Honduras,MR,Measles rubella,>5 years;,entire,risk groups
AMR,HND,Honduras,OPV,polio,"6, 18 months;",entire,
AMR,HND,Honduras,Pneumo_conj,Pneumococcal,"2, 4, 6 months;",entire,
AMR,HND,Honduras,Rotavirus,Rotavirus,"2, 4 months;",entire,
AMR,HND,Honduras,Td,Tetanus diphtheria,11 years;,entire,and pregnant women not vaccinated complete booster every 10 years; risk groups receive 3 doses and booster every 10 years
AMR,HND,Honduras,Tdap,Tetanus diphtheria pertussis,,entire,"at-risk pregnant women, healthcare workers in pertussis outbreaks"
AMR,HND,Honduras,VitaminA,VitaminA,"6, 12, 18, 24, 36, +6, months;",entire,and every 6 months until 59 months of age
AMR,HND,Honduras,YF,Yellow_fever,>1 year:,entire,travellers to or from areas at risk of transmission
EUR,HUN,Hungary,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
EUR,HUN,Hungary,DTaPHibIPV,Diphtheria tetanus acellular_pertussis Hib IPV,"2, 3, 4, 18  months;",entire,
EUR,HUN,Hungary,DTaPIPV,Diphtheria tetanus acellular_pertussis IPV,6 years;,entire,
EUR,HUN,Hungary,HepB_Adult,HepB_adult,12 years;,entire,
EUR,HUN,Hungary,HPV,HPV,12 years (x2);,entire,"7th grade, only female, 2 doses, school campaign"
EUR,HUN,Hungary,Influenza_Adult,Influenza_adult,>60 years;,entire,"and adults with chronic conditions, pregnant women, healthcare workers, residents living in long-term care facilities, other risk groups"
EUR,HUN,Hungary,Influenza_Pediatric,Influenza_pediatric,6-36 months;,entire,children with chronic conditions
EUR,HUN,Hungary,MMR,Measles mumps rubella,15 months; 11 years;,entire,
EUR,HUN,Hungary,Pneumo_conj,Pneumococcal,"2, 4, 12 months;",entire,
EUR,HUN,Hungary,Tdap,Tetanus diphtheria pertussis,11 years;,entire,
EUR,ISL,Iceland,DTaPHibIPV,Diphtheria tetanus acellular_pertussis Hib IPV,"3, 5, 12 months;",entire,
EUR,ISL,Iceland,HepB_Adult,HepB_adult,,entire,risk groups
EUR,ISL,Iceland,HPV,HPV,12 years; +6 months;,entire,females
EUR,ISL,Iceland,Influenza_Adult,Influenza_adult,>=60 years;,entire,"and adults with chronic conditions, pregnant women, healthcare workers, residents living in long-term care facilities"
EUR,ISL,Iceland,Influenza_Pediatric,Influenza_pediatric,,entire,children with chronic conditions
EUR,ISL,Iceland,MenC_conj,Meningococcal_C,"6, 8 months;",entire,
EUR,ISL,Iceland,MMR,Measles mumps rubella,18 months; 12 years;,entire,
EUR,ISL,Iceland,Pneumo_conj,Pneumococcal,"3, 5, 12 months;",entire,
EUR,ISL,Iceland,Tdap,Tetanus diphtheria pertussis,4 years;,entire,
EUR,ISL,Iceland,TdaPIPV,Tetanus diphtheria pertussis IPV,14 years;,entire,
SEAR,IND,India,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
SEAR,IND,India,DTwP,Diphtheria tetanus pertussis,16-24 months; 5-6 years;,entire,
SEAR,IND,India,DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"6, 10, 14 weeks;",entire,
SEAR,IND,India,HepB_Pediatric,HepB,birth;,entire,
SEAR,IND,India,IPV,Inactivated_polio,"6, 14 weeks;",entire,fractional dose
SEAR,IND,India,JE_LiveAtd,Japanese_encephalitis_live,"9-12, 16-24 months;",part,
SEAR,IND,India,Measles,Measles,"9-12, 16-24 months;",entire,
SEAR,IND,India,MR,Measles rubella,"9-12, 16-24 months;",entire,
SEAR,IND,India,OPV,polio,"birth; 6, 10, 14 weeks; 16-24 months;",entire,
SEAR,IND,India,Pneumo_conj,Pneumococcal,"6, 14 weeks; 9 months;",part,
SEAR,IND,India,Rotavirus,Rotavirus,"6, 10, 14 weeks;",part,
